idLancar_Descartes,Data,Unidade_da_Caixa,Unidade_da_Tampa,KG_de_Embalagem,KG_de_Refugo,Resmas_de_Segunda_Linha,Setor,Turno,Responsavel
1383,08/09/2020,0,0,0,1,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:52
1384,08/09/2020,0,0,0,9,7,1,CORTE DE A4,A,gustavo-lorenzi 09:28
1385,09/09/2020,0,0,0,115,0,IMPRESSÃO,A,gustavo-lorenzi 17:11
1386,09/09/2020,0,0,0,1,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:52
1387,09/09/2020,0,0,1,16,2,CORTE DE A4,A,gustavo-lorenzi 09:28
1388,10/09/2020,0,0,0,70,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1389,10/09/2020,0,0,0,1,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:52
1390,10/09/2020,0,0,1,5,42,1,CORTE DE A4,A,gustavo-lorenzi 09:28
1391,11/09/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1392,11/09/2020,0,0,0,2,05,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:52
1393,11/09/2020,0,0,0,0,0,CORTE DE A4,A,gustavo-lorenzi 09:28
1394,14/09/2020,0,0,0,85,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1395,14/09/2020,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1396,14/09/2020,0,0,1,8,2,CORTE DE A4,A,gustavo-lorenzi 09:29
1397,15/09/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1398,15/09/2020,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1399,15/09/2020,0,0,1,12,75,1,CORTE DE A4,A,gustavo-lorenzi 09:29
1400,16/09/2020,0,0,0,55,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1401,16/09/2020,0,0,0,1,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1402,16/09/2020,0,0,1,0,8,3,CORTE DE A4,A,gustavo-lorenzi 09:29
1403,17/09/2020,0,0,0,50,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1404,17/09/2020,0,0,0,1,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1405,17/09/2020,0,0,0,4,9,2,CORTE DE A4,A,gustavo-lorenzi 09:29
1406,18/09/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1407,18/09/2020,0,0,0,2,05,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1408,18/09/2020,0,0,0,95,24,1,CORTE DE A4,A,gustavo-lorenzi 09:29
1409,21/09/2020,0,0,0,50,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1410,21/09/2020,0,0,0,1,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1411,21/09/2020,0,0,0,9,15,3,CORTE DE A4,A,gustavo-lorenzi 09:29
1412,22/09/2020,0,0,0,60,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1413,22/09/2020,0,0,0,1,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1414,22/09/2020,0,0,0,41,10,2,CORTE DE A4,A,gustavo-lorenzi 09:38
1415,23/09/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1416,23/09/2020,0,0,0,1,255,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1417,23/09/2020,0,0,0,35,18,2,CORTE DE A4,A,gustavo-lorenzi 09:39
1418,24/09/2020,0,0,0,95,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1419,24/09/2020,0,0,0,1,105,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1420,24/09/2020,0,0,2,30,6,CORTE DE A4,A,gustavo-lorenzi 09:39
1421,25/09/2020,0,0,0,30,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1422,25/09/2020,0,0,0,1,775,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1423,25/09/2020,0,0,0,24,3,CORTE DE A4,A,gustavo-lorenzi 09:39
1424,28/09/2020,0,0,0,65,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1425,28/09/2020,0,0,0,1,775,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1426,28/09/2020,0,0,0,8,10,2,CORTE DE A4,A,gustavo-lorenzi 09:39
1427,29/09/2020,0,0,0,150,0,IMPRESSÃO,A,gustavo-lorenzi 17:12
1428,29/09/2020,0,0,0,1,775,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1429,29/09/2020,0,0,1,35,17,0,6,CORTE DE A4,A,gustavo-lorenzi 09:39
1430,30/09/2020,0,0,0,0,0,IMPRESSÃO,A,
1431,30/09/2020,0,0,0,1,775,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1432,30/09/2020,0,0,0,8,27,0,CORTE DE A4,A,gustavo-lorenzi 09:39
1433,01/10/2020,0,0,0,0,0,IMPRESSÃO,A,
1434,01/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,
1435,01/10/2020,0,0,0,0,0,CORTE DE A4,A,
1436,02/10/2020,0,0,0,60,0,IMPRESSÃO,A,gustavo-lorenzi 07:35
1437,02/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,
1438,02/10/2020,0,0,0,0,0,CORTE DE A4,A,
1439,05/10/2020,0,0,0,80,0,IMPRESSÃO,A,gustavo-lorenzi 07:35
1440,05/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,
1441,05/10/2020,0,0,0,0,0,CORTE DE A4,A,
1442,06/10/2020,0,0,0,50,0,IMPRESSÃO,A,gustavo-lorenzi 07:35
1443,06/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,
1444,06/10/2020,0,0,0,0,0,CORTE DE A4,A,
1445,07/10/2020,0,0,0,100,0,IMPRESSÃO,A,gustavo-lorenzi 07:35
1446,07/10/2020,0,0,0,0,75,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:42
1447,07/10/2020,0,0,0,32,8,0,CORTE DE A4,A,gustavo-lorenzi 07:34
1448,08/10/2020,0,0,0,45,0,IMPRESSÃO,A,gustavo-lorenzi 06:49
1449,08/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:43
1450,08/10/2020,0,0,0,9,11,2,CORTE DE A4,A,gustavo-lorenzi 09:09
1451,09/10/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 07:22
1452,09/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:43
1453,09/10/2020,0,0,0,6,12,2,CORTE DE A4,A,gustavo-lorenzi 07:05
1454,13/10/2020,0,0,0,65,0,IMPRESSÃO,A,gustavo-lorenzi 07:22
1455,13/10/2020,0,0,0,0,65,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:23
1456,13/10/2020,0,0,0,4,13,2,CORTE DE A4,A,gustavo-lorenzi 07:30
1457,14/10/2020,0,0,0,420,0,IMPRESSÃO,A,gustavo-lorenzi 20:46
1458,14/10/2020,0,0,0,8,55,0,CORTE DE BOBINAS,A,gustavo-lorenzi 21:03
1459,14/10/2020,0,0,0,6,16,0,CORTE DE A4,A,gustavo-lorenzi 21:01
1460,15/10/2020,0,0,0,95,0,IMPRESSÃO,A,gustavo-lorenzi 07:12
1461,15/10/2020,0,0,0,2,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:14
1462,15/10/2020,1,0,0,9,17,3,CORTE DE A4,A,gustavo-lorenzi 07:17
1463,16/10/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 06:57
1464,16/10/2020,0,0,0,4,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 06:53
1465,16/10/2020,0,0,0,8,16,1,CORTE DE A4,A,gustavo-lorenzi 06:54
1466,19/10/2020,0,0,0,105,0,IMPRESSÃO,A,gustavo-lorenzi 07:13
1467,19/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:35
1468,19/10/2020,0,0,0,75,16,1,CORTE DE A4,A,gustavo-lorenzi 07:00
1469,20/10/2020,0,0,0,55,0,IMPRESSÃO,A,gustavo-lorenzi 07:50
1470,20/10/2020,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:35
1471,20/10/2020,0,0,1,3,10,2,CORTE DE A4,A,gustavo-lorenzi 07:49
1472,21/10/2020,0,0,0,60,0,IMPRESSÃO,A,gustavo-lorenzi 07:50
1473,21/10/2020,0,0,0,11,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:35
1474,21/10/2020,0,0,0,2,15,1,CORTE DE A4,A,gustavo-lorenzi 09:35
1475,22/10/2020,0,0,0,80,0,IMPRESSÃO,A,gustavo-lorenzi 07:33
1476,22/10/2020,0,0,0,3,85,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:33
1477,22/10/2020,0,0,1,1,10,2,CORTE DE A4,A,gustavo-lorenzi 07:33
1478,23/10/2020,0,0,0,50,0,IMPRESSÃO,A,gustavo-lorenzi 07:33
1479,23/10/2020,0,0,0,6,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:49
1480,23/10/2020,0,0,1,17,2,CORTE DE A4,A,gustavo-lorenzi 08:58
1481,26/10/2020,0,0,0,115,0,IMPRESSÃO,A,gustavo-lorenzi 07:16
1482,26/10/2020,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:17
1483,26/10/2020,1,0,0,6,6,0,CORTE DE A4,A,gustavo-lorenzi 07:07
1484,27/10/2020,0,0,0,20,0,IMPRESSÃO,A,gustavo-lorenzi 07:16
1485,27/10/2020,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:17
1486,27/10/2020,0,0,0,2,15,0,CORTE DE A4,A,gustavo-lorenzi 07:07
1487,28/10/2020,0,0,0,115,0,IMPRESSÃO,A,gustavo-lorenzi 07:26
1488,28/10/2020,0,0,0,5,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:31
1489,28/10/2020,0,0,0,2,12,4,CORTE DE A4,A,gustavo-lorenzi 07:33
1490,29/10/2020,0,0,0,85,0,IMPRESSÃO,A,gustavo-lorenzi 17:15
1491,29/10/2020,0,0,0,6,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:14
1492,29/10/2020,0,0,0,2,15,0,CORTE DE A4,A,gustavo-lorenzi 17:26
1493,30/10/2020,0,0,0,25,0,IMPRESSÃO,A,gustavo-lorenzi 17:15
1494,30/10/2020,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:14
1495,30/10/2020,0,0,0,2,12,0,CORTE DE A4,A,gustavo-lorenzi 07:33
1496,05/10/2020,0,0,0,3,12,1,CORTE DE A4,A,gustavo-lorenzi 07:49
1497,06/10/2020,0,0,0,9,16,1,5,CORTE DE A4,A,gustavo-lorenzi 07:49
1498,01/10/2020,0,0,0,1,775,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:35
1499,02/10/2020,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:35
1500,05/10/2020,0,0,0,1,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:35
1501,06/10/2020,0,0,0,0,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:35
1502,03/11/2020,0,0,0,70,0,IMPRESSÃO,A,gustavo-lorenzi 08:49
1503,03/11/2020,0,0,0,0,6,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:38
1504,03/11/2020,0,1,0,4,30,6,CORTE DE A4,A,gustavo-lorenzi 10:41
1505,04/11/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 10:09
1506,04/11/2020,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:38
1507,04/11/2020,0,0,0,3,36,7,CORTE DE A4,A,gustavo-lorenzi 10:05
1508,05/11/2020,0,0,0,110,0,IMPRESSÃO,A,gustavo-lorenzi 10:11
1509,05/11/2020,0,0,0,0,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:47
1510,05/11/2020,0,0,0,25,26,0,CORTE DE A4,A,gustavo-lorenzi 10:06
1511,06/11/2020,0,0,0,32,0,IMPRESSÃO,A,gustavo-lorenzi 16:37
1512,06/11/2020,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:48
1513,06/11/2020,0,0,0,6,0,6,CORTE DE A4,A,gustavo-lorenzi 10:08
1514,09/11/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 16:37
1515,09/11/2020,0,0,0,1,95,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:14
1516,09/11/2020,0,0,0,4,12,2,CORTE DE A4,A,gustavo-lorenzi 16:38
1517,10/11/2020,0,0,0,20,0,IMPRESSÃO,A,gustavo-lorenzi 16:37
1518,10/11/2020,0,0,0,1,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:35
1519,10/11/2020,0,0,0,5,16,0,CORTE DE A4,A,gustavo-lorenzi 16:38
1520,11/11/2020,0,0,0,35,0,IMPRESSÃO,A,gustavo-lorenzi 16:37
1521,11/11/2020,0,0,0,1,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:36
1522,11/11/2020,0,0,1,5,8,1,CORTE DE A4,A,gustavo-lorenzi 08:34
1523,12/11/2020,0,0,0,35,0,IMPRESSÃO,A,gustavo-lorenzi 07:13
1524,12/11/2020,0,0,0,0,71,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:36
1525,12/11/2020,0,0,1,19,5,CORTE DE A4,A,gustavo-lorenzi 08:34
1526,13/11/2020,0,0,0,60,0,IMPRESSÃO,A,gustavo-lorenzi 07:13
1527,13/11/2020,0,0,0,0,55,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:36
1528,13/11/2020,0,0,1,5,16,3,CORTE DE A4,A,gustavo-lorenzi 08:34
1529,16/11/2020,0,0,0,65,0,IMPRESSÃO,A,gustavo-lorenzi 07:13
1530,16/11/2020,0,0,0,1,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:36
1531,16/11/2020,0,0,1,8,1,CORTE DE A4,A,gustavo-lorenzi 08:34
1532,17/11/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 07:14
1533,17/11/2020,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:36
1534,17/11/2020,0,0,0,3,8,1,CORTE DE A4,A,gustavo-lorenzi 08:34
1535,18/11/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 07:14
1536,18/11/2020,0,0,0,1,85,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:36
1537,18/11/2020,0,0,0,2,12,2,CORTE DE A4,A,gustavo-lorenzi 09:35
1538,19/11/2020,0,0,0,65,0,IMPRESSÃO,A,gustavo-lorenzi 07:14
1539,19/11/2020,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:36
1540,19/11/2020,0,0,1,55,30,0,CORTE DE A4,A,gustavo-lorenzi 09:35
1541,20/11/2020,0,0,0,45,0,IMPRESSÃO,A,gustavo-lorenzi 07:14
1542,20/11/2020,0,0,0,1,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:36
1543,20/11/2020,0,0,1,2,29,0,CORTE DE A4,A,gustavo-lorenzi 09:35
1544,23/11/2020,0,0,0,0,0,IMPRESSÃO,A,gustavo-lorenzi 07:15
1545,23/11/2020,0,0,0,2,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:40
1546,23/11/2020,0,0,2,4,12,2,CORTE DE A4,A,gustavo-lorenzi 08:35
1547,24/11/2020,0,0,0,0,0,IMPRESSÃO,A,
1548,24/11/2020,0,0,0,3,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:40
1549,24/11/2020,0,0,1,17,4,CORTE DE A4,A,gustavo-lorenzi 08:35
1550,25/11/2020,0,0,0,50,0,IMPRESSÃO,A,gustavo-lorenzi 07:11
1551,25/11/2020,0,0,0,5,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:40
1552,25/11/2020,0,0,1,2,0,0,CORTE DE A4,A,gustavo-lorenzi 08:35
1553,26/11/2020,0,0,0,0,0,IMPRESSÃO,A,
1554,26/11/2020,0,0,0,1,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:40
1555,26/11/2020,0,0,0,25,15,0,CORTE DE A4,A,gustavo-lorenzi 08:35
1556,27/11/2020,0,0,0,0,0,IMPRESSÃO,A,
1557,27/11/2020,0,0,0,2,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:41
1558,27/11/2020,0,0,0,4,8,0,CORTE DE A4,A,gustavo-lorenzi 08:35
1559,30/11/2020,0,0,0,0,0,IMPRESSÃO,A,
1560,30/11/2020,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:15
1561,30/11/2020,1,0,0,75,9,2,CORTE DE A4,A,gustavo-lorenzi 16:38
1562,07/11/2020,0,0,0,0,0,IMPRESSÃO,A,
1563,07/11/2020,0,0,0,1,25,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:15
1564,07/11/2020,0,0,0,18,0,CORTE DE A4,A,gustavo-lorenzi 16:38
1565,14/11/2020,0,0,0,0,0,IMPRESSÃO,A,
1566,14/11/2020,0,0,0,1,05,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:36
1567,14/11/2020,0,0,0,2,4,0,CORTE DE A4,A,gustavo-lorenzi 08:34
1568,28/11/2020,0,0,0,0,0,IMPRESSÃO,A,
1569,28/11/2020,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:41
1570,28/11/2020,0,0,0,1,8,1,CORTE DE A4,A,gustavo-lorenzi 08:36
1571,01/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1572,01/12/2020,0,0,0,3,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:37
1573,01/12/2020,0,0,1,5,15,1,CORTE DE A4,A,gustavo-lorenzi 08:09
1574,02/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1575,02/12/2020,0,0,0,6,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:28
1576,02/12/2020,0,0,0,3,11,1,CORTE DE A4,A,gustavo-lorenzi 08:25
1577,03/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1578,03/12/2020,0,0,0,5,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:28
1579,03/12/2020,0,0,0,4,9,1,CORTE DE A4,A,gustavo-lorenzi 08:25
1580,04/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1581,04/12/2020,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:28
1582,04/12/2020,0,5,0,3,15,0,CORTE DE A4,A,gustavo-lorenzi 08:25
1583,07/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1584,07/12/2020,0,0,0,0,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:52
1585,07/12/2020,0,0,0,3,11,2,CORTE DE A4,A,gustavo-lorenzi 08:59
1586,08/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1587,08/12/2020,0,0,0,3,25,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:07
1588,08/12/2020,0,0,0,2,15,1,2,CORTE DE A4,A,gustavo-lorenzi 08:59
1589,09/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1590,09/12/2020,0,0,0,6,65,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:08
1591,09/12/2020,0,0,0,8,12,4,CORTE DE A4,A,gustavo-lorenzi 09:45
1592,10/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1593,10/12/2020,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:08
1594,10/12/2020,0,0,0,3,15,2,0,CORTE DE A4,A,gustavo-lorenzi 09:45
1595,11/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1596,11/12/2020,0,0,0,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1597,11/12/2020,1,1,0,2,10,3,CORTE DE A4,A,gustavo-lorenzi 16:48
1598,12/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1599,12/12/2020,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1600,12/12/2020,0,0,0,1,5,0,CORTE DE A4,A,gustavo-lorenzi 16:48
1601,14/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1602,14/12/2020,0,0,0,2,85,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1603,14/12/2020,0,0,0,2,6,5,1,CORTE DE A4,A,gustavo-lorenzi 16:48
1604,15/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1605,15/12/2020,0,0,0,8,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1606,15/12/2020,0,0,0,3,0,5,CORTE DE A4,A,gustavo-lorenzi 16:48
1607,16/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1608,16/12/2020,0,0,0,7,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1609,16/12/2020,1,0,1,8,19,0,CORTE DE A4,A,gustavo-lorenzi 16:49
1610,17/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1611,17/12/2020,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1612,17/12/2020,0,0,0,7,16,0,CORTE DE A4,A,gustavo-lorenzi 16:49
1613,18/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1614,18/12/2020,0,0,0,2,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1615,18/12/2020,0,0,0,85,15,4,CORTE DE A4,A,gustavo-lorenzi 16:49
1616,19/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1617,19/12/2020,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1618,19/12/2020,0,0,0,0,10,CORTE DE A4,A,gustavo-lorenzi 16:49
1619,21/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1620,21/12/2020,0,0,0,1,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1621,21/12/2020,0,0,0,8,11,0,CORTE DE A4,A,gustavo-lorenzi 16:49
1622,22/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1623,22/12/2020,0,0,0,0,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:03
1624,22/12/2020,0,0,0,7,10,3,CORTE DE A4,A,gustavo-lorenzi 16:49
1625,05/12/2020,0,0,0,0,0,IMPRESSÃO,A,
1626,05/12/2020,0,0,0,0,0,CORTE DE BOBINAS,A,
1627,05/12/2020,0,0,0,5,6,0,CORTE DE A4,A,gustavo-lorenzi 09:00
1628,04/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1629,04/01/2021,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:13
1630,04/01/2021,0,0,0,2,12,0,CORTE DE A4,A,adm 11:43
1631,05/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1632,05/01/2021,0,0,0,2,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:49
1633,05/01/2021,0,0,0,5,15,4,CORTE DE A4,A,gustavo-lorenzi 18:29
1634,06/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1635,06/01/2021,0,0,0,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:27
1636,06/01/2021,0,1,0,45,15,2,CORTE DE A4,A,gustavo-lorenzi 18:29
1637,07/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1638,07/01/2021,0,0,0,0,25,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:27
1639,07/01/2021,0,0,0,4,17,0,CORTE DE A4,A,gustavo-lorenzi 18:30
1640,08/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1641,08/01/2021,0,0,0,5,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:25
1642,08/01/2021,0,0,0,32,18,0,CORTE DE A4,A,gustavo-lorenzi 14:24
1643,11/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1644,11/01/2021,0,0,0,5,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:25
1645,11/01/2021,0,0,0,25,7,5,0,CORTE DE A4,A,gustavo-lorenzi 14:24
1646,12/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1647,12/01/2021,0,0,0,6,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:23
1648,12/01/2021,0,0,0,35,12,0,CORTE DE A4,A,gustavo-lorenzi 18:27
1649,13/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1650,13/01/2021,6,0,0,5,37,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:00
1651,13/01/2021,0,0,0,25,7,0,CORTE DE A4,A,gustavo-lorenzi 18:10
1652,14/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1653,14/01/2021,0,0,0,2,05,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:08
1654,14/01/2021,0,0,0,3,8,0,CORTE DE A4,A,gustavo-lorenzi 18:13
1655,15/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1656,15/01/2021,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:40
1657,15/01/2021,0,0,0,5,10,0,CORTE DE A4,A,gustavo-lorenzi 17:40
1658,18/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1659,18/01/2021,0,0,0,1,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:19
1660,18/01/2021,0,0,0,1,8,0,CORTE DE A4,A,gustavo-lorenzi 07:46
1661,19/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1662,19/01/2021,0,0,0,4,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:24
1663,19/01/2021,0,0,0,4,10,0,CORTE DE A4,A,gustavo-lorenzi 18:24
1664,20/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1665,20/01/2021,0,0,0,5,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:59
1666,20/01/2021,0,0,0,2,9,0,CORTE DE A4,A,gustavo-lorenzi 18:00
1667,21/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1668,21/01/2021,0,0,0,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 18:45
1669,21/01/2021,1,1,1,3,12,2,CORTE DE A4,A,gustavo-lorenzi 18:48
1670,22/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1671,22/01/2021,0,0,0,3,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:50
1672,22/01/2021,4,4,0,8,9,0,CORTE DE A4,A,gustavo-lorenzi 08:57
1675,25/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1676,25/01/2021,0,0,0,0,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:30
1677,25/01/2021,0,0,0,2,8,0,CORTE DE A4,A,gustavo-lorenzi 08:34
1678,26/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1679,26/01/2021,0,0,0,1,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:47
1680,26/01/2021,0,0,0,2,10,0,CORTE DE A4,A,gustavo-lorenzi 17:53
1681,27/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1682,27/01/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:49
1683,27/01/2021,0,0,0,3,8,0,CORTE DE A4,A,gustavo-lorenzi 18:18
1684,28/01/2021,0,0,0,0,0,IMPRESSÃO,A,
