Setor,Data,Disponibilidade_Real,Desempenho_Real,Qualidade_Real,OeeVisaoGeral_Real,ProducaoReal_Meta,ProducaoReal_Real,CapacidadeReal_Real,CapacidadeInstalada_Real,CaixasNaoProduzidas_Real,HorasAdicionaisAoProcesso_Real,HorasParadas_Real,HorasReais_Real,DescartesCaixas_Real,DescartesTampas_Real,DescartesEmbalagens_Real,Refugo_Real,SegundaLinha_Real
CORTE DE A4,26/11/2020,109,94.0,97,100,825.0,13500,102.0,13200.0,1125.0,0.10197934595524957,40,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,27/11/2020,117,107.0,97,122,-1150.0,16600,126.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,28/11/2020,100,65.0,98,64,4562.0,8600,65.0,13162.0,244463.45329249618,0.0,96,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,30/11/2020,117,97.0,92,104,396.0,13500,114.0,11872.0,244463.45329249618,0.10197934595524957,13,2,4.582089552238806,0.01,0.021388888888888888,7.0,0.0
CORTE DE A4,01/12/2020,166,118.0,93,183,-3871.0,25800,196.0,13187.0,749.0,0.10197934595524957,91,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,02/12/2020,80,127.0,97,99,-2845.0,13400,102.0,13175.0,2620.0,0.0,24,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,03/12/2020,121,108.0,97,127,-1273.0,17200,130.0,13181.0,244463.45329249618,0.10197934595524957,14,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,04/12/2020,98,103.0,93,94,-350.0,13300,101.0,13200.0,2500.0,0.10197934595524957,33,2,4.582089552238806,0.041707317073170734,0.04,3.0,0.0
CORTE DE A4,05/12/2020,57,112.0,93,59,-900.0,8400,64.0,13200.0,5700.0,0.0,20,2,5.0,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,07/12/2020,117,91.0,97,104,1395.0,14000,106.0,13153.0,244463.45329249618,0.10197934595524957,57,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,08/12/2020,117,118.0,98,136,-2792.0,18200,138.0,13164.0,244463.45329249618,0.10197934595524957,61,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,09/12/2020,99,81.0,92,74,2427.0,10500,80.0,13075.0,2377.0,0.10197934595524957,26,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,10/12/2020,117,100.0,97,114,-50.0,15500,117.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,11/12/2020,117,126.0,98,144,-4009.0,19400,148.0,13149.0,244463.45329249618,0.10197934595524957,56,2,4.582089552238806,0.01,0.01,1.0,0.0
CORTE DE A4,12/12/2020,57,117.0,98,66,-1300.0,8800,67.0,13200.0,5700.0,0.0,20,2,5.0,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,14/12/2020,117,83.0,98,95,2620.0,12800,97.0,13174.0,244463.45329249618,0.10197934595524957,64,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,15/12/2020,109,109.0,98,116,-1290.0,15500,118.0,13094.0,1116.0,0.10197934595524957,6,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.8144820295983086
CORTE DE A4,16/12/2020,89,87.0,77,59,1536.0,9900,77.0,12903.0,3666.0,0.10197934595524957,85,2,4.582089552238806,0.01,0.021388888888888888,21.0,1.0
CORTE DE A4,17/12/2020,117,98.0,94,108,350.0,15100,114.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,18/12/2020,117,97.0,94,106,447.0,14900,114.0,13112.0,244463.45329249618,0.10197934595524957,43,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,21/12/2020,100,108.0,95,102,-1032.0,14000,108.0,12968.0,244463.45329249618,0.0,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,22/12/2020,100,84.0,93,78,2111.0,11000,84.0,13111.0,244463.45329249618,0.0,81,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,04/01/2021,100,99.0,98,97,100.0,13100,99.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,05/01/2021,95,97.0,95,88,372.0,12100,92.0,13092.0,620.0,0.0,92,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,1.0
CORTE DE A4,06/01/2021,100,103.0,95,98,-448.0,13600,103.0,13152.0,244463.45329249618,0.0,93,2,4.582089552238806,0.041707317073170734,0.01,3.0,0.0
CORTE DE A4,07/01/2021,100,117.0,97,113,-2200.0,15400,117.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,08/01/2021,100,94.0,97,91,800.0,12400,94.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,1.0
CORTE DE A4,09/01/2021,57,99.0,94,52,100.0,7400,56.0,13200.0,7950.0,0.10197934595524957,20,2,5.0,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,11/01/2021,94,78.0,97,71,2750.0,9700,73.0,13200.0,3000.0,0.10197934595524957,85,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,12/01/2021,117,82.0,96,92,2693.0,12200,96.0,12724.0,244463.45329249618,0.10197934595524957,8,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,13/01/2021,117,93.0,98,107,1080.0,14370,109.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,14/01/2021,101,98.0,97,96,325.0,13000,98.0,13200.0,2125.0,0.10197934595524957,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,15/01/2021,117,98.0,96,110,350.0,15100,114.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,16/01/2021,57,65.0,97,36,2585.0,4800,37.0,12997.0,7828.0,0.10197934595524957,86,2,5.0,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,18/01/2021,117,98.0,99,114,255.0,12900,115.0,11240.0,244463.45329249618,0.10197934595524957,94,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,19/01/2021,106,92.0,96,93,1180.0,12770,97.0,13200.0,1500.0,0.10197934595524957,29,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,20/01/2021,105,93.0,98,96,925.0,12900,98.0,13200.0,1625.0,0.10197934595524957,92,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,21/01/2021,23,85.0,44,9,441.0,2500,19.0,12941.0,10000.0,0.0,71,2,2.0,0.04,0.04,45.0,2.0
CORTE DE A4,22/01/2021,100,94.0,86,81,800.0,12400,94.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.03,0.03,7.0,0.0
CORTE DE A4,25/01/2021,80,98.0,98,76,205.0,8400,78.0,10818.0,2213.0,0.0,47,2,7.0,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,26/01/2021,111,90.0,98,99,1400.0,13300,101.0,13200.0,750.0,0.10197934595524957,51,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,27/01/2021,100,101.0,97,98,-100.0,13300,101.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,28/01/2021,99,85.0,91,76,2025.0,11100,84.0,13200.0,2325.0,0.10197934595524957,85,2,4.582089552238806,0.041707317073170734,0.021388888888888888,9.0,0.0
CORTE DE A4,29/01/2021,94,96.0,100,91,450.0,12000,91.0,13200.0,750.0,0.0,85,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,01/02/2021,83,91.0,91,69,995.0,9900,75.0,13134.0,2239.0,0.0,25,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,02/02/2021,17,116.0,-2,0,-350.0,2600,20.0,13200.0,10950.0,0.0,66,2,4.582089552238806,0.041707317073170734,0.021388888888888888,98.0,4.0
CORTE DE A4,08/02/2021,85,62.0,95,50,4250.0,7000,53.0,13200.0,4200.0,0.10197934595524957,30,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,1.0
CORTE DE A4,09/02/2021,117,94.0,91,100,850.0,14600,111.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,1.0
CORTE DE A4,10/02/2021,117,86.0,93,95,2022.0,12900,101.0,12749.0,244463.45329249618,0.10197934595524957,17,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.8144820295983086
CORTE DE A4,11/02/2021,109,89.0,93,91,1550.0,12900,98.0,13200.0,1000.0,0.10197934595524957,77,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,12/02/2021,17,138.0,84,20,-850.0,3100,23.0,13200.0,13200.0,0.10197934595524957,66,2,4.582089552238806,0.041707317073170734,0.021388888888888888,14.0,1.0
CORTE DE A4,13/02/2021,100,53.0,100,53,6200.0,7000,53.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,15/02/2021,106,82.0,95,82,2550.0,11400,86.0,13200.0,1500.0,0.10197934595524957,29,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,16/02/2021,117,109.0,96,123,-1450.0,16900,128.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,18/02/2021,94,67.0,97,61,4075.0,8300,63.0,13200.0,3075.0,0.10197934595524957,63,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,19/02/2021,111,90.0,93,93,1500.0,13200,100.0,13200.0,750.0,0.10197934595524957,51,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,20/02/2021,85,46.0,79,31,6000.0,5200,39.0,13200.0,4250.0,0.10197934595524957,15,2,4.582089552238806,0.041707317073170734,0.021388888888888888,19.0,2.0
CORTE DE A4,22/02/2021,134,90.0,94,114,1700.0,16000,121.0,13200.0,3000.0,5.0,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,23/02/2021,139,91.0,56,71,1700.0,16600,126.0,13200.0,750.0,0.10197934595524957,17,2,4.582089552238806,0.041707317073170734,0.021388888888888888,44.0,0.0
CORTE DE A4,24/02/2021,108,86.0,33,31,2050.0,12200,92.0,13200.0,1200.0,0.10197934595524957,18,2,4.582089552238806,0.041707317073170734,0.021388888888888888,66.0,0.0
CORTE DE A4,25/02/2021,83,63.0,88,46,4050.0,6900,52.0,13200.0,2250.0,0.0,41,2,4.582089552238806,0.041707317073170734,0.021388888888888888,11.0,0.0
CORTE DE A4,26/02/2021,111,113.0,95,120,-1900.0,16600,126.0,13200.0,750.0,0.10197934595524957,51,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,01/03/2021,114,84.0,94,91,2305.0,12500,96.0,12963.0,368.0,0.10197934595524957,82,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,02/03/2021,104,109.0,97,110,-1300.0,15000,114.0,13200.0,1750.0,0.10197934595524957,55,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,03/03/2021,117,68.0,94,75,4950.0,10500,80.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,04/03/2021,115,82.0,93,87,2800.0,12400,94.0,13200.0,250.0,0.10197934595524957,99,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,05/03/2021,85,79.0,92,61,2400.0,8800,67.0,13200.0,4250.0,0.10197934595524957,15,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,08/03/2021,117,95.0,95,105,750.0,14700,111.0,13200.0,244463.45329249618,0.10197934595524957,73,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,09/03/2021,92,107.0,94,92,-788.0,12800,98.0,12997.0,985.0,0.0,56,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,10/03/2021,83,95.0,95,75,545.0,10300,79.0,13073.0,2228.0,0.0,10,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,11/03/2021,100,89.0,93,83,1400.0,11800,89.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,12/03/2021,100,101.0,99,100,-145.0,11100,101.0,10955.0,244463.45329249618,0.0,43,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,15/03/2021,100,100.0,93,93,131711.14200298954,13200,100.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,16/03/2021,85,111.0,94,89,-1235.0,12300,94.0,13041.0,1976.0,0.0,75,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,17/03/2021,92,97.0,92,83,346.0,11700,90.0,13033.0,987.0,0.0,65,2,4.582089552238806,0.041707317073170734,0.02,6.0,0.0
CORTE DE A4,18/03/2021,83,109.0,92,83,-973.0,11900,90.0,13172.0,2245.0,0.0,34,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,19/03/2021,83,111.0,92,85,-1195.0,12100,92.0,13146.0,2241.0,0.0,28,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,22/03/2021,100,95.0,92,88,600.0,12600,95.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,23/03/2021,94,81.0,84,65,1862.0,8200,77.0,10668.0,606.0,0.0,78,2,4.582089552238806,0.041707317073170734,0.04,11.0,1.0
CORTE DE A4,24/03/2021,73,60.0,88,39,3825.0,5800,44.0,13200.0,3575.0,0.0,49,2,4.582089552238806,0.03,0.03,5.0,1.0
CORTE DE A4,25/03/2021,87,95.0,97,81,519.0,10800,83.0,13049.0,1730.0,0.0,50,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,26/03/2021,100,93.0,97,91,873.0,12300,93.0,13173.0,244463.45329249618,0.0,99,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,29/03/2021,98,104.0,93,95,-472.0,13300,101.0,13126.0,298.0,0.0,97,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,30/03/2021,100,93.0,94,87,946.0,12200,93.0,13146.0,244463.45329249618,0.0,91,2,4.582089552238806,0.041707317073170734,0.01,5.0,0.0
CORTE DE A4,31/03/2021,48,85.0,96,40,917.0,5400,41.0,13079.0,6762.0,0.0,70,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,01/04/2021,34,67.0,81,19,1463.0,3000,23.0,13091.0,8628.0,0.0,21,2,3.0,0.041707317073170734,0.021388888888888888,17.0,1.0
CORTE DE A4,05/04/2021,91,90.0,93,77,1137.0,10800,83.0,13049.0,1112.0,0.0,33,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,06/04/2021,78,94.0,91,67,645.0,9600,73.0,13098.0,2853.0,0.0,33,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,07/04/2021,96,88.0,93,79,1500.0,11200,85.0,13200.0,500.0,0.0,59,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,08/04/2021,80,93.0,100,74,721.0,9800,75.0,13133.0,2612.0,0.0,14,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,09/04/2021,94,75.0,100,71,2932.0,8900,71.0,12545.0,713.0,0.0,2,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,12/04/2021,100,95.0,93,88,700.0,12500,95.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,13/04/2021,100,85.0,97,82,1918.0,10900,85.0,12818.0,244463.45329249618,0.0,94,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,14/04/2021,49,75.0,95,35,1584.0,4800,37.0,13064.0,6680.0,0.0,90,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,15/04/2021,77,58.0,99,44,2988.0,4100,45.0,9173.0,2085.0,0.0,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,23/04/2021,185,97.0,90,163,622.0,23700,180.0,13131.0,1243.0,0.10197934595524957,99,2,4.582089552238806,0.041707317073170734,0.021388888888888888,10.0,0.0
CORTE DE A4,24/04/2021,57,59.0,74,25,3100.0,4400,33.0,13200.0,7950.0,0.10197934595524957,20,2,5.0,0.041707317073170734,0.021388888888888888,25.0,1.0
CORTE DE A4,26/04/2021,180,91.0,91,149,2149.0,20700,164.0,12659.0,1798.0,0.10197934595524957,63,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,27/04/2021,184,102.0,91,171,-398.0,24600,187.0,13133.0,1368.0,0.10197934595524957,64,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,28/04/2021,185,84.0,89,139,3850.0,20600,156.0,13200.0,1250.0,0.10197934595524957,37,2,4.582089552238806,0.041707317073170734,0.021388888888888888,10.0,1.0
CORTE DE A4,29/04/2021,192,91.0,91,159,2370.0,22900,174.0,13171.0,374.0,0.10197934595524957,80,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,30/04/2021,55,90.0,98,48,700.0,6500,49.0,13200.0,6000.0,0.0,31,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,03/05/2021,150,89.0,87,116,2200.0,17400,133.0,13050.0,4325.0,0.10197934595524957,2,2,4.582089552238806,0.041707317073170734,0.021388888888888888,12.0,0.0
CORTE DE A4,04/05/2021,191,81.0,94,145,4722.0,20200,155.0,13055.0,244463.45329249618,8.0,77,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,05/05/2021,189,99.0,92,172,299.0,24600,187.0,13173.0,748.0,0.10197934595524957,70,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,06/05/2021,185,76.0,92,130,5752.0,18600,141.0,13147.0,1245.0,0.10197934595524957,8,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,07/05/2021,185,88.0,89,146,2865.0,21500,163.0,13154.0,1246.0,0.10197934595524957,12,2,4.582089552238806,0.041707317073170734,0.021388888888888888,10.0,0.0
CORTE DE A4,08/05/2021,121,94.0,84,96,900.0,15100,114.0,13200.0,1250.0,0.10197934595524957,36,2,4.582089552238806,0.041707317073170734,0.021388888888888888,15.0,0.0
CORTE DE A4,10/05/2021,195,97.0,91,172,649.0,25000,190.0,13174.0,244463.45329249618,0.10197934595524957,92,2,4.582089552238806,0.041707317073170734,0.021388888888888888,9.0,0.0
CORTE DE A4,11/05/2021,117,96.0,95,107,594.0,14700,113.0,13067.0,244463.45329249618,0.10197934595524957,27,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,12/05/2021,117,96.0,95,107,598.0,14800,113.0,13156.0,244463.45329249618,0.10197934595524957,58,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,13/05/2021,97,88.0,93,78,1519.0,10800,85.0,12753.0,2609.0,0.10197934595524957,46,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,14/05/2021,117,104.0,94,114,-598.0,16000,122.0,13159.0,244463.45329249618,0.10197934595524957,59,2,4.582089552238806,0.01,0.021388888888888888,5.0,0.0
CORTE DE A4,17/05/2021,100,100.0,96,96,131711.14200298954,12600,100.0,12600.0,244463.45329249618,0.0,30,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,18/05/2021,100,64.0,82,52,3449.0,6200,64.0,9649.0,244463.45329249618,0.0,56,2,4.582089552238806,0.02,0.021388888888888888,16.0,1.0
CORTE DE A4,19/05/2021,89,100.0,93,83,0.0,11600,89.0,13087.0,1487.0,0.0,34,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,20/05/2021,49,40.0,99,19,3762.0,2500,20.0,12816.0,6553.0,0.0,54,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,24/05/2021,86,105.0,95,85,-523.0,11800,90.0,13144.0,1867.0,0.0,38,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,25/05/2021,112,103.0,95,111,-472.0,15200,116.0,13114.0,621.0,0.10197934595524957,60,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,26/05/2021,123,94.0,96,111,1020.0,15100,115.0,13135.0,244463.45329249618,2.0,72,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,27/05/2021,106,95.0,95,96,650.0,13300,101.0,13200.0,1750.0,0.10197934595524957,29,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,28/05/2021,94,105.0,95,94,-574.0,13000,99.0,13175.0,749.0,0.0,78,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,31/05/2021,94,104.0,95,94,-522.0,12900,98.0,13124.0,746.0,0.0,64,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,01/06/2021,97,92.0,90,81,1025.0,11800,89.0,13200.0,375.0,0.0,96,2,4.582089552238806,0.041707317073170734,0.021388888888888888,9.0,0.0
CORTE DE A4,02/06/2021,100,72.0,91,66,3593.0,9400,72.0,12993.0,244463.45329249618,0.0,46,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,04/06/2021,57,103.0,94,55,-197.0,7600,58.0,13029.0,5626.0,0.0,91,2,5.0,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,07/06/2021,31,60.0,89,16,1592.0,2400,19.0,12931.0,8939.0,0.0,82,2,4.582089552238806,0.041707317073170734,0.021388888888888888,10.0,1.0
CORTE DE A4,10/06/2021,161,92.0,94,139,1691.0,19400,148.0,13132.0,4477.0,0.10197934595524957,43,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,11/06/2021,114,109.0,92,114,-1325.0,16400,124.0,13200.0,1875.0,0.10197934595524957,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,14/06/2021,84,101.0,90,76,-125.0,11200,85.0,13200.0,4375.0,0.10197934595524957,78,2,4.582089552238806,0.041707317073170734,0.021388888888888888,10.0,0.0
CORTE DE A4,15/06/2021,57,103.0,77,46,-198.0,7700,59.0,13073.0,5571.0,0.0,21,2,4.582089552238806,0.041707317073170734,0.021388888888888888,22.0,1.0
CORTE DE A4,16/06/2021,73,69.0,94,47,3027.0,6600,50.0,13101.0,3474.0,0.0,50,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,1.0
CORTE DE A4,17/06/2021,142,107.0,93,141,-1300.0,20000,152.0,13200.0,7000.0,0.10197934595524957,35,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,18/06/2021,73,87.0,94,59,1252.0,8200,63.0,12963.0,5720.0,0.10197934595524957,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,19/06/2021,68,96.0,88,57,400.0,8600,65.0,13200.0,4200.0,0.0,64,2,6.0,0.041707317073170734,0.021388888888888888,12.0,0.0
CORTE DE A4,21/06/2021,98,81.0,91,72,2495.0,10300,79.0,13042.0,4693.0,3.0,87,2,4.582089552238806,0.041707317073170734,0.01,8.0,0.0
CORTE DE A4,22/06/2021,128,85.0,93,102,2550.0,14400,109.0,13200.0,750.0,3.0,17,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,23/06/2021,106,92.0,94,91,1006.0,11200,97.0,11550.0,3281.0,3.0,13,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,24/06/2021,123,100.0,94,115,50.0,16100,122.0,13159.0,1495.0,3.0,80,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,25/06/2021,61,87.0,92,49,1014.0,6900,53.0,13058.0,5144.0,0.0,43,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,28/06/2021,134,104.0,84,116,-624.0,18300,139.0,13182.0,244463.45329249618,3.0,32,2,4.582089552238806,0.06,0.06,4.0,0.0
CORTE DE A4,29/06/2021,130,113.0,95,140,-2133.0,19200,147.0,13098.0,496.0,3.0,52,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,30/06/2021,131,97.0,95,121,448.0,16800,128.0,13141.0,871.0,0.10197934595524957,5,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,01/07/2021,128,102.0,89,116,-299.0,17200,131.0,13162.0,1246.0,0.10197934595524957,3,2,4.582089552238806,0.01,0.06,4.0,0.0
CORTE DE A4,02/07/2021,114,99.0,94,106,175.0,14900,113.0,13200.0,2625.0,3.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,05/07/2021,117,108.0,97,123,-1265.0,16600,127.0,13101.0,244463.45329249618,0.10197934595524957,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,06/07/2021,83,68.0,94,53,3550.0,7400,56.0,13200.0,2250.0,0.0,41,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,07/07/2021,77,106.0,92,74,-593.0,10600,81.0,13046.0,3039.0,0.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,08/07/2021,88,93.0,84,68,848.0,10700,81.0,13169.0,1621.0,0.0,18,2,4.582089552238806,0.041707317073170734,0.021388888888888888,15.0,0.0
