Setor,Data,Disponibilidade_Meta,Disponibilidade_Real,Desempenho_Meta,Desempenho_Real,Qualidade_Meta,Qualidade_Real,OeeVisaoGeral_Meta,OeeVisaoGeral_Real,ProducaoReal_Meta,ProducaoReal_Real,CapacidadeReal_Meta,CapacidadeReal_Real,CapacidadeInstalada_Meta,CapacidadeInstalada_Real,UtilizacaoCapacidade_Meta,UtilizacaoCapacidade_Real,CaixasNaoProduzidas_Meta,CaixasNaoProduzidas_Real,HorasAdicionaisAoProcesso_Meta,HorasAdicionaisAoProcesso_Real,HorasParadas_Meta,HorasParadas_Real,HorasReais_Meta,HorasReais_Real,DescartesCaixas_Meta,DescartesCaixas_Real,DescartesTampas_Meta,DescartesTampas_Real,DescartesEmbalagens_Meta,DescartesEmbalagens_Real,Refugo_Meta,Refugo_Real,SegundaLinha_Meta,SegundaLinha_Real
CORTE DE BOBINAS,05/08/2021,,0.39,,1.06,,0.99,,0.41,-4.15,69.00,,0.42,,166.21,,,20.39,101.36,0h,0,20,39,10:44,5,53,6:52,,,,,,,,0.01,,
IMPRESSÃO,05/08/2021,,0.77,,0.63,,1.00,,0.48,4820.00,8100.00,,0.48,,16720.00,,,5749.40,3800.00,0h,0,5.749,40,2,3,92,6:48,,,,,,,,,,
CORTE DE A4,06/08/2021,,0.94,,0.89,,0.96,,0.80,14.92,116.00,,0.84,,138.81,,,38.75,7.89,0h,0,38,75,0:30,2,60,8:18,,,,,,0.04,,0.00,,0.04
CORTE DE BOBINAS,06/08/2021,,0.74,,0.45,,0.97,,0.32,99.04,81.67,,0.34,,242.79,,,56.82,62.08,0h,0,56,82,4:30,5,53,13:06,,,,,,,,0.03,,
CORTE DE A4,09/08/2021,,1.00,,0.93,,0.93,,0.87,9.82,128.00,,0.93,,137.82,,,40.79,,0h,0,40,79,0,2,60,8:48,,,,,,0.06,,0.00,,
CORTE DE BOBINAS,09/08/2021,,0.69,,0.42,,0.98,,0.28,57.47,42.00,,0.29,,144.28,,,31.27,44.82,0h,0,31,27,5:28,5,53,12:08,,,,,,,,0.02,,
IMPRESSÃO,09/08/2021,,0.66,,0.99,,1.00,,0.65,130.00,10890.00,,0.65,,16720.00,,,4903.90,5700.00,0h,0,4.903,90,3,3,92,5:48,,,,,,,,,,
CORTE DE A4,10/08/2021,,0.94,,0.98,,0.92,,0.85,2.80,130.00,,0.92,,140.80,,,39.31,8.00,0h,0,39,31,0:30,2,60,8:18,,,,,,0.08,,0.00,,
CORTE DE BOBINAS,10/08/2021,,0.41,,0.31,,0.93,,0.12,90.96,41.00,,0.13,,318.15,,,41.49,186.19,0h,0,41,49,10:18,5,53,7:18,,,,,,,,0.07,,
IMPRESSÃO,10/08/2021,,0.78,,0.95,,1.00,,0.74,702.56,13700.00,,0.74,,18547.69,,,6409.14,4145.13,0h,0,6.409,14,1:58,3,92,6:50,,,,,,,,,,
CORTE DE A4,11/08/2021,,0.94,,0.88,,0.96,,0.80,15.66,116.00,,0.83,,139.60,,,38.97,7.93,0h,0,38,97,0:30,2,60,8:18,,,,,,0.03,,0.00,,0.05
CORTE DE BOBINAS,11/08/2021,,0.36,,0.45,,0.94,,0.15,64.22,52.33,,0.16,,325.60,,,36.64,227.55,0h,1,36,64,12:18,5,53,6:18,,,,,,,,0.06,,
IMPRESSÃO,11/08/2021,,0.96,,0.64,,1.00,,0.62,11483.33,20690.00,,0.62,,33440.00,,,14317.13,1266.67,0h,0,14.317,13,0:20,3,92,8:28,,,,,,,,,,
CORTE DE A4,12/08/2021,,0.92,,0.92,,0.97,,0.83,10.32,118.00,,0.85,,138.84,,,37.98,10.52,0h,0,37,98,0:40,2,60,8:08,,,,,,0.02,,0.00,,0.04
CORTE DE BOBINAS,12/08/2021,,0.46,,0.49,,0.99,,0.22,75.53,73.40,,0.23,,325.60,,,46.82,176.68,0h,0,46,82,9:33,5,53,8:03,,,,,,,,0.01,,
IMPRESSÃO,12/08/2021,,0.94,,0.60,,1.00,,0.56,12720.00,18820.00,,0.56,,33440.00,,,14035.30,1900.00,0h,0,14.035,30,0:30,3,92,8:18,,,,,,,,,,
CORTE DE A4,13/08/2021,,0.66,,0.71,,0.96,,0.45,26.92,65.00,,0.47,,138.67,,,27.21,46.75,0h,0,27,21,2:58,2,60,5:50,,,,,,0.03,,0.01,,0.05
CORTE DE BOBINAS,13/08/2021,,0.47,,0.99,,0.98,,0.46,0.38,56.00,,0.47,,119.55,,,17.73,63.17,0h,0,17,73,9:18,5,53,8:18,,,,,,,,0.02,,
IMPRESSÃO,13/08/2021,,0.83,,0.40,,1.00,,0.33,16760.00,10980.00,,0.33,,33440.00,,,12344.30,5700.00,0h,0,12.344,30,1:30,3,92,7:18,,,,,,,,,,
CORTE DE A4,16/08/2021,,1.00,,0.74,,0.97,,0.71,36.45,103.00,,0.74,,139.45,,,41.28,,0h,0,41,28,0,2,60,8:48,,,,,,0.03,,0.00,,0.03
CORTE DE BOBINAS,16/08/2021,,0.44,,0.94,,0.99,,0.41,4.04,65.92,,0.41,,160.26,,,22.00,90.30,0h,0,22,00,9:55,5,53,7:41,,,,,,,,0.01,,
IMPRESSÃO,16/08/2021,,0.47,,0.63,,1.00,,0.30,4734.68,7900.00,,0.30,,26684.44,,,5622.43,14049.76,0h,0,5.622,43,4:38,3,92,4:10,,,,,,,,,,
CORTE DE A4,17/08/2021,,1.00,,0.80,,0.93,,0.74,27.97,112.00,,0.80,,139.97,,,41.43,,0h,0,41,43,0,2,60,8:48,,,,0.01,,0.06,,0.00,,0.02
CORTE DE BOBINAS,17/08/2021,,0.41,,1.05,,0.97,,0.42,-3.06,68.93,,0.43,,158.82,,,20.71,92.95,0h,0,20,71,10:18,5,53,7:18,,,,,,,,0.03,,
IMPRESSÃO,17/08/2021,,0.49,,1.29,,1.00,,0.63,-1140.00,5010.00,,0.63,,7920.00,,,1722.15,4050.00,0h,0,1.722,15,4:30,3,92,4:18,,,,,,,,,,
CORTE DE A4,18/08/2021,,1.00,,0.83,,0.94,,0.78,22.80,114.00,,0.83,,136.80,,,40.49,,0h,0,40,49,0,2,60,8:48,,,,,,0.06,,0.00,,
CORTE DE BOBINAS,18/08/2021,,0.46,,0.38,,0.98,,0.17,93.73,56.73,,0.17,,325.60,,,47.31,175.13,0h,0,47,31,9:28,5,53,8:08,,,,,,,,0.02,,
IMPRESSÃO,18/08/2021,,0.57,,0.80,,1.00,,0.46,2314.01,9250.00,,0.46,,20151.14,,,5145.98,8587.13,0h,0,5.145,98,3:45,3,92,5:03,,,,,,,,,,
CORTE DE A4,19/08/2021,,1.00,,0.83,,0.96,,0.79,19.90,94.00,,0.83,,113.90,,,33.71,,0h,0,33,71,0,2,60,8:48,,,,,,0.04,,0.00,,
CORTE DE BOBINAS,19/08/2021,,0.14,,1.35,,0.95,,0.18,-7.44,29.00,,0.19,,151.77,,,6.78,130.21,0h,0,6,78,15:06,5,53,2:30,,,,,,,,0.05,,
IMPRESSÃO,19/08/2021,,0.84,,0.55,,1.00,,0.46,12646.67,15410.00,,0.46,,33440.00,,,12485.22,5383.33,0h,0,12.485,22,1:25,3,92,7:23,,,,,,,,,,
CORTE DE A4,20/08/2021,,1.00,,0.74,,0.95,,0.70,36.54,102.00,,0.74,,138.54,,,41.01,,0h,0,41,01,0,2,60,8:48,,,,,,0.05,,0.00,,0.05
CORTE DE BOBINAS,20/08/2021,,0.41,,0.69,,0.99,,0.28,42.18,92.87,,0.29,,325.60,,,42.46,190.55,0h,0,42,46,10:18,5,53,7:18,,,,,,,,0.01,,
IMPRESSÃO,20/08/2021,,0.72,,0.90,,1.00,,0.65,2136.90,19540.00,,0.65,,30278.85,,,9646.22,8601.95,0h,0,9.646,22,2:30,3,92,6:18,,,,,,,,,,
CORTE DE A4,23/08/2021,,1.00,,0.70,,0.92,,0.64,42.80,98.00,,0.70,,140.80,,,41.68,,0h,0,41,68,0,2,60,8:48,,,,,,0.08,,0.00,,
CORTE DE BOBINAS,23/08/2021,,0.44,,0.66,,0.99,,0.29,49.50,94.80,,0.29,,325.60,,,45.37,181.30,0h,0,45,37,9:48,5,53,7:48,,,,,,,,0.01,,
IMPRESSÃO,23/08/2021,,0.73,,0.61,,1.00,,0.44,6855.36,10860.00,,0.44,,24422.22,,,7883.34,6706.86,0h,0,7.883,34,2:25,3,92,6:23,,,,,,,,,,
CORTE DE A4,24/08/2021,,0.67,,0.76,,0.90,,0.46,21.52,70.00,,0.51,,136.89,,,27.09,45.37,0h,0,27,09,2:55,2,60,5:53,,,,,,0.08,,0.00,,0.09
CORTE DE BOBINAS,24/08/2021,,0.46,,0.88,,0.98,,0.40,7.18,53.67,,0.40,,133.03,,,19.13,72.19,0h,0,19,13,9:33,5,53,8:03,,,,,,,,0.02,,
IMPRESSÃO,24/08/2021,,0.79,,0.59,,1.00,,0.46,10963.33,15510.00,,0.46,,33440.00,,,11780.63,6966.67,0h,0,11.780,63,1:50,3,92,6:58,,,,,,,,,,
CORTE DE A4,25/08/2021,,0.96,,0.89,,0.96,,0.82,14.97,119.00,,0.85,,139.24,,,39.65,5.27,0h,0,39,65,0:20,2,60,8:28,,,,,,0.04,,0.00,,0.03
CORTE DE BOBINAS,25/08/2021,,0.29,,0.64,,0.98,,0.18,33.73,60.00,,0.18,,325.60,,,29.47,231.87,0h,0,29,47,12:32,5,53,5:04,,,,,,,,0.02,,
IMPRESSÃO,25/08/2021,,0.70,,0.69,,1.00,,0.48,4252.83,9350.00,,0.48,,19517.10,,,6053.26,5914.27,0h,0,6.053,26,2:40,3,92,6:08,,,,,,,,,,
CORTE DE A4,26/08/2021,,1.00,,0.53,,0.93,,0.49,65.80,75.00,,0.53,,140.80,,,41.68,,0h,0,41,68,0,2,60,8:48,,,,,,0.07,,0.01,,
CORTE DE BOBINAS,26/08/2021,,0.39,,0.82,,0.98,,0.31,9.67,43.67,,0.32,,136.38,,,16.77,83.04,0h,0,16,77,10:43,5,53,6:53,,,,,,,,0.02,,
IMPRESSÃO,26/08/2021,,0.73,,0.64,,1.00,,0.47,8958.33,15615.00,,0.47,,33440.00,,,10935.13,8866.67,0h,0,10.935,13,2:20,3,92,6:28,,,,,,,,,,
CORTE DE A4,27/08/2021,,0.94,,0.68,,0.92,,0.59,42.80,90.00,,0.64,,140.80,,,39.31,8.00,0h,0,39,31,0:30,2,60,8:18,,,,,,0.07,,0.00,,
CORTE DE BOBINAS,27/08/2021,,0.41,,1.07,,0.98,,0.44,-2.70,39.00,,0.45,,87.51,,,11.41,51.21,0h,0,11,41,10:18,5,53,7:18,,,,,,,,0.02,,
IMPRESSÃO,27/08/2021,,0.55,,0.71,,1.00,,0.39,5406.67,12960.00,,0.39,,33440.00,,,8173.17,15073.33,0h,0,8.173,17,3:58,3,92,4:50,,,,,,,,,,
CORTE DE A4,30/08/2021,,0.97,,0.83,,0.95,,0.76,22.79,112.00,,0.81,,138.74,,,39.90,3.94,0h,0,39,90,0:15,2,60,8:33,,,,,,0.05,,0.00,,0.04
CORTE DE BOBINAS,30/08/2021,,0.45,,0.82,,0.99,,0.36,11.47,52.20,,0.37,,142.16,,,20.02,78.48,0h,0,20,02,9:43,5,53,7:53,,,,,,,,0.01,,
CORTE DE A4,31/08/2021,,1.00,,0.71,,0.92,,0.65,40.86,99.00,,0.71,,139.86,,,41.40,,0h,0,41,40,0,2,60,8:48,,,,,,0.08,,0.00,,0.02
CORTE DE BOBINAS,31/08/2021,,0.44,,0.47,,0.95,,0.20,65.82,59.00,,0.21,,281.64,,,39.24,156.82,0h,0,39,24,9:48,5,53,7:48,,,,,,,,0.05,,
IMPRESSÃO,31/08/2021,,0.79,,0.76,,1.00,,0.60,6440.33,20033.00,,0.60,,33440.00,,,11780.63,6966.67,0h,0,11.780,63,1:50,3,92,6:58,,,,,,,,,,
CORTE DE A4,01/09/2021,,0.89,,1.03,,0.95,,0.86,-3.44,125.00,,0.91,,137.14,,,35.98,38.96,0h,1:30,35,98,2:30,2,60,7:48,,,,,,0.05,,0.00,,
CORTE DE BOBINAS,01/09/2021,,0.32,,0.70,,0.98,,0.22,19.82,46.00,,0.22,,208.74,,,20.70,142.91,0h,0,20,70,12:03,5,53,5:33,,,,,,,,0.02,,
IMPRESSÃO,01/09/2021,,0.80,,0.68,,1.00,,0.54,8590.00,18200.00,,0.54,,33440.00,,,11921.55,6650.00,0h,0,11.921,55,1:45,3,92,7:03,,,,,,,,,,
CORTE DE A4,02/09/2021,,1.37,,0.84,,0.94,,1.08,31.00,161.00,,1.15,,140.22,,,56.83,3.98,0h,3:30,56,83,0:15,2,60,12:03,,,,,,0.06,,0.00,,0.01
CORTE DE BOBINAS,02/09/2021,,0.33,,0.71,,0.98,,0.23,31.30,76.00,,0.23,,325.60,,,33.74,218.30,0h,0,33,74,11:48,5,53,5:48,,,,,,,,0.02,,
IMPRESSÃO,02/09/2021,,0.74,,0.76,,1.00,,0.56,5373.35,16880.00,,0.56,,29897.63,,,9902.74,7644.28,0h,0,9.902,74,2:15,3,92,6:33,,,,,,,,,,
CORTE DE A4,03/09/2021,,1.40,,0.74,,0.92,,0.95,49.51,141.00,,1.03,,136.30,,,56.39,,0h,3:30,56,39,0,2,60,12:18,,,,,,0.07,,0.00,,0.03
CORTE DE BOBINAS,03/09/2021,,0.50,,0.34,,0.98,,0.17,106.80,56.00,,0.17,,325.60,,,51.18,162.80,0h,0,51,18,8:48,5,53,8:48,,,,,,,,0.02,,
CORTE DE A4,06/09/2021,,0.95,,0.82,,0.91,,0.71,24.32,109.00,,0.78,,139.94,,,39.46,6.63,0h,0,39,46,0:25,2,60,8:23,,,,,,0.09,,0.00,,0.02
CORTE DE BOBINAS,06/09/2021,,0.50,,1.38,,0.99,,0.69,-41.20,148.41,,0.69,,214.42,,,33.71,107.21,0h,0,33,71,8:48,5,53,8:48,,,,,,,,0.01,,
IMPRESSÃO,06/09/2021,,0.34,,1.08,,1.00,,0.36,-443.33,6080.00,,0.36,,16720.00,,,2508.32,11083.33,0h,0,2.508,32,5:50,3,92,2:58,,,,,,,,,,
CORTE DE A4,08/09/2021,,0.94,,0.91,,0.97,,0.83,11.70,120.00,,0.86,,139.64,,,38.98,7.93,0h,0,38,98,0:30,2,60,8:18,,,,,,0.03,,0.00,,0.03
CORTE DE BOBINAS,08/09/2021,,0.44,,0.81,,0.99,,0.35,27.90,116.40,,0.36,,325.60,,,45.37,181.30,0h,0,45,37,9:48,5,53,7:48,,,,,,,,0.01,,
IMPRESSÃO,08/09/2021,,0.87,,0.67,,1.00,,0.58,9526.67,19480.00,,0.58,,33440.00,,,12907.97,4433.33,0h,0,12.907,97,1:10,3,92,7:38,,,,,,,,,,
CORTE DE A4,09/09/2021,,0.97,,0.87,,0.95,,0.80,18.03,118.00,,0.84,,140.01,,,40.27,3.98,0h,0,40,27,0:15,2,60,8:33,,,,,,0.05,,0.00,,0.02
CORTE DE BOBINAS,09/09/2021,,0.50,,1.11,,0.98,,0.54,-5.00,50.00,,0.56,,90.01,,,14.15,45.00,0h,0,14,15,8:48,5,53,8:48,,,,,,,,0.02,,
IMPRESSÃO,09/09/2021,,0.27,,0.47,,1.00,,0.13,2343.33,2090.00,,0.13,,16720.00,,,1972.83,12286.67,0h,0,1.972,83,6:28,3,92,2:20,,,,,,,,,,
CORTE DE A4,10/09/2021,,0.94,,0.91,,0.96,,0.82,11.34,120.00,,0.86,,139.25,,,38.88,7.91,0h,0,38,88,0:30,2,60,8:18,,,,,,0.04,,0.00,,0.03
CORTE DE BOBINAS,10/09/2021,,0.49,,1.07,,0.99,,0.52,-5.95,89.40,,0.52,,171.78,,,26.24,88.33,0h,0,26,24,9:03,5,53,8:33,,,,,,,,0.01,,
IMPRESSÃO,10/09/2021,,0.67,,0.77,,1.00,,0.51,5236.67,17120.00,,0.51,,33440.00,,,9948.72,11083.33,0h,0,9.948,72,2:55,3,92,5:53,,,,,,,,,,
CORTE DE A4,13/09/2021,,0.94,,0.84,,0.94,,0.74,21.80,111.00,,0.79,,140.80,,,39.31,8.00,0h,0,39,31,0:30,2,60,8:18,,,,,,0.06,,0.00,,
CORTE DE BOBINAS,13/09/2021,,0.50,,1.19,,0.99,,0.59,-17.85,111.33,,0.60,,186.98,,,29.39,93.49,0h,0,29,39,8:48,5,53,8:48,,,,,,,,0.01,,
IMPRESSÃO,13/09/2021,,0.76,,0.78,,1.00,,0.60,4182.18,14800.00,,0.60,,24869.95,,,8447.07,5887.77,0h,0,8.447,07,2:05,3,92,6:43,,,,,,,,,,
CORTE DE A4,14/09/2021,,1.04,,0.76,,0.93,,0.73,35.13,111.00,,0.79,,140.80,,,43.26,18.67,0h,1:30,43,26,1:10,2,60,9:08,,,,,,0.07,,0.00,,
CORTE DE BOBINAS,14/09/2021,,0.46,,0.59,,0.99,,0.27,60.40,88.00,,0.27,,324.45,,,46.66,176.05,0h,0,46,66,9:33,5,53,8:03,,,,,,,,0.01,,
IMPRESSÃO,14/09/2021,,0.50,,1.15,,1.00,,0.57,-1402.18,11040.00,,0.57,,19348.93,,,4288.83,9711.11,0h,0,4.288,83,4:25,3,92,4:23,,,,,,,,,,
CORTE DE A4,15/09/2021,,0.72,,0.76,,0.94,,0.51,24.04,75.00,,0.54,,138.34,,,29.32,62.88,0h,1:30,29,32,4,2,60,6:18,,,,,,0.05,,0.00,,0.05
CORTE DE BOBINAS,15/09/2021,,0.41,,1.19,,0.99,,0.49,-10.12,64.67,,0.49,,131.52,,,17.15,76.97,0h,0,17,15,10:18,5,53,7:18,,,,,,,,0.01,,
IMPRESSÃO,15/09/2021,,0.86,,0.68,,1.00,,0.59,8073.89,17550.00,,0.59,,29866.26,,,11402.63,4242.37,0h,0,11.402,63,1:15,3,92,7:33,,,,,,,,,,
CORTE DE A4,16/09/2021,,1.82,,0.82,,0.96,,1.43,45.30,205.00,,1.49,,137.67,,,74.09,15.64,0h,8:12,74,09,1,2,60,16,,,,,,0.04,,0.00,,0.02
CORTE DE BOBINAS,16/09/2021,,0.35,,0.93,,0.99,,0.32,8.03,105.43,,0.32,,325.60,,,35.67,212.13,0h,0,35,67,11:28,5,53,6:08,,,,,,,,0.01,,
IMPRESSÃO,16/09/2021,,0.60,,0.55,,1.00,,0.33,8980.00,11160.00,,0.33,,33440.00,,,8962.30,13300.00,0h,0,8.962,30,3:30,3,92,5:18,,,,,,,,,,
CORTE DE A4,17/09/2021,,1.80,,0.97,,0.96,,1.67,7.08,244.00,,1.74,,139.84,,,74.32,,0h,7,74,32,0,2,60,15:48,,,,,,0.04,,0.00,,0.02
CORTE DE BOBINAS,17/09/2021,,0.30,,1.27,,0.99,,0.38,-13.03,62.13,,0.38,,163.05,,,15.44,113.95,0h,0,15,44,12:18,5,53,5:18,,,,,,,,0.01,,
IMPRESSÃO,17/09/2021,,0.34,,0.68,,1.00,,0.23,3700.00,7700.00,,0.23,,33440.00,,,5073.00,22040.00,0h,0,5.073,00,5:48,3,92,3,,,,,,,,,,
CORTE DE A4,20/09/2021,,1.45,,0.98,,0.96,,1.37,3.78,200.00,,1.43,,140.10,,,60.32,,0h,4,60,32,0,2,60,12:48,,,,,,0.04,,0.00,,0.02
CORTE DE BOBINAS,20/09/2021,,0.09,,1.54,,0.98,,0.13,-12.17,34.67,,0.13,,264.00,,,7.07,241.50,0h,0,7,07,16:06,5,53,1:30,,,,,,,,0.02,,
IMPRESSÃO,20/09/2021,,0.87,,0.77,,1.00,,0.67,6706.67,22300.00,,0.67,,33440.00,,,12907.97,4433.33,0h,0,12.907,97,1:10,3,92,7:38,,,,,,,,,,
CORTE DE A4,21/09/2021,,0.75,,0.65,,0.61,,0.30,25.85,49.00,,0.49,,99.30,,,22.16,24.45,0h,0,22,16,2:10,2,60,6:38,,,,,,0.38,,0.01,,
CORTE DE BOBINAS,21/09/2021,,0.27,,0.73,,0.98,,0.19,23.73,62.60,,0.19,,325.60,,,27.14,239.27,0h,0,27,14,12:56,5,53,4:40,,,,,,,,0.02,,
CORTE DE A4,22/09/2021,,1.00,,0.76,,0.94,,0.71,33.92,106.00,,0.76,,139.92,,,41.42,,0h,0,41,42,0,2,60,8:48,,,,,,0.05,,0.00,,0.02
CORTE DE BOBINAS,22/09/2021,,0.41,,0.27,,0.95,,0.10,96.97,35.00,,0.11,,325.60,,,41.49,193.63,0h,0,41,49,10:28,5,53,7:08,,,,,,,,0.05,,
IMPRESSÃO,22/09/2021,,0.83,,0.81,,1.00,,0.67,5220.00,22520.00,,0.67,,33440.00,,,12344.30,5700.00,0h,0,12.344,30,1:30,3,92,7:18,,,,,,,,,,
CORTE DE A4,23/09/2021,,1.00,,0.92,,0.95,,0.87,11.80,129.00,,0.92,,140.80,,,41.68,,0h,0,41,68,0,2,60,8:48,,,,,,0.05,,0.00,,
CORTE DE BOBINAS,23/09/2021,,0.50,,0.59,,0.99,,0.29,66.23,96.28,,0.30,,325.01,,,51.09,162.50,0h,0,51,09,8:48,5,53,8:48,,,,,,,,0.01,,
IMPRESSÃO,23/09/2021,,0.86,,0.63,,1.00,,0.54,10590.00,18100.00,,0.54,,33440.00,,,12767.05,4750.00,0h,0,12.767,05,1:15,3,92,7:33,,,,,,,,,,
CORTE DE BOBINAS,24/09/2021,,0.19,,1.26,,0.98,,0.23,-5.99,28.89,,0.24,,120.91,,,7.20,98.01,0h,0,7,20,14:16,5,53,3:20,,,,,,,,0.02,,
IMPRESSÃO,24/09/2021,,0.21,,0.76,,1.00,,0.16,1666.67,5300.00,,0.16,,33440.00,,,3100.17,26473.33,0h,0,3.100,17,6:58,3,92,1:50,,,,,,,,,,
CORTE DE A4,27/09/2021,,0.91,,0.79,,0.94,,0.68,25.79,100.00,,0.72,,138.95,,,37.23,13.16,0h,0,37,23,0:50,2,60,7:58,,,,0.02,,0.03,,0.00,,0.04
CORTE DE BOBINAS,27/09/2021,,0.42,,1.30,,0.99,,0.55,-23.14,99.80,,0.55,,180.70,,,24.10,104.04,0h,0,24,10,10:08,5,53,7:28,,,,,,,,0.01,,
IMPRESSÃO,27/09/2021,,0.48,,1.16,,1.00,,0.56,-1325.00,9400.00,,0.56,,16720.00,,,3593.38,8645.00,0h,0,3.593,38,4:33,3,92,4:15,,,,,,,,,,
CORTE DE A4,28/09/2021,,1.00,,1.02,,0.96,,0.97,-2.85,143.00,,1.02,,140.15,,,41.48,,0h,0,41,48,0,2,60,8:48,,,,,,0.04,,0.00,,0.01
CORTE DE BOBINAS,28/09/2021,,0.45,,0.77,,0.98,,0.34,15.62,52.00,,0.34,,151.93,,,21.26,84.31,0h,0,21,26,9:46,5,53,7:50,,,,,,,,0.02,,
IMPRESSÃO,28/09/2021,,0.82,,0.70,,1.00,,0.58,8173.33,19250.00,,0.58,,33440.00,,,12203.38,6016.67,0h,0,12.203,38,1:35,3,92,7:13,,,,,,,,,,
CORTE DE A4,29/09/2021,,1.00,,1.06,,0.96,,1.02,-8.83,149.00,,1.06,,140.17,,,41.49,,0h,0,41,49,0,2,60,8:48,,,,,,0.03,,0.00,,0.01
CORTE DE BOBINAS,29/09/2021,,0.63,,0.31,,0.97,,0.19,98.95,44.40,,0.20,,227.29,,,45.07,83.94,0h,0,45,07,6:30,5,53,11:06,,,,,,,,0.03,,
IMPRESSÃO,29/09/2021,,0.31,,0.60,,1.00,,0.19,4190.00,6260.00,,0.19,,33440.00,,,4650.25,22990.00,0h,0,4.650,25,6:03,3,92,2:45,,,,,,,,,,
CORTE DE A4,30/09/2021,,0.94,,0.98,,0.97,,0.89,2.71,126.00,,0.92,,136.47,,,38.10,7.75,0h,0,38,10,0:30,2,60,8:18,,,,,,0.03,,0.00,,0.02
CORTE DE BOBINAS,30/09/2021,,0.44,,0.94,,0.98,,0.41,2.84,43.10,,0.42,,103.67,,,14.44,57.72,0h,0,14,44,9:48,5,53,7:48,,,,,,,,0.02,,
CORTE DE A4,01/10/2021,,0.44,,0.93,,0.96,,0.40,4.13,58.00,,0.41,,140.80,,,18.39,78.67,0h,0,18,39,4:55,2,60,3:53,,,,,,0.04,,0.00,,
CORTE DE BOBINAS,01/10/2021,,0.44,,1.18,,0.99,,0.52,-7.11,47.00,,0.52,,90.01,,,12.54,50.12,0h,0,12,54,9:48,5,53,7:48,,,,,,,,0.01,,
IMPRESSÃO,01/10/2021,,0.41,,0.78,,1.00,,0.32,3056.67,10750.00,,0.32,,33440.00,,,6143.97,19633.33,0h,0,6.143,97,5:10,3,92,3:38,,,,,,,,,,
CORTE DE A4,04/10/2021,,0.85,,0.72,,0.97,,0.59,33.08,85.00,,0.61,,139.16,,,34.95,21.09,0h,0,34,95,1:20,2,60,7:28,,,,,,0.03,,0.00,,0.04
CORTE DE BOBINAS,04/10/2021,,0.48,,0.96,,0.99,,0.45,1.87,41.00,,0.46,,90.01,,,13.48,47.13,0h,0,13,48,9:13,5,53,8:23,,,,,,,,0.01,,
IMPRESSÃO,04/10/2021,,0.39,,0.83,,1.00,,0.33,2273.33,10900.00,,0.33,,33440.00,,,5862.13,20266.67,0h,0,5.862,13,5:20,3,92,3:28,,,,,,,,,,
CORTE DE A4,05/10/2021,,1.00,,0.84,,0.98,,0.82,23.00,117.00,,0.84,,140.00,,,41.44,,0h,0,41,44,0,2,60,8:48,,,,,,0.02,,0.00,,0.02
CORTE DE BOBINAS,05/10/2021,,0.83,,0.60,,0.98,,0.48,45.83,67.67,,0.49,,136.82,,,35.68,23.32,0h,0,35,68,3,5,53,14:36,,,,,,,,0.02,,
IMPRESSÃO,05/10/2021,,0.81,,0.79,,1.00,,0.65,5583.33,21650.00,,0.65,,33440.00,,,12118.83,6206.67,0h,0,12.118,83,1:38,3,92,7:10,,,,,,,,,,
CORTE DE A4,06/10/2021,,0.82,,0.61,,0.78,,0.39,31.02,48.00,,0.50,,96.36,,,23.39,17.34,0h,0,23,39,1:35,2,60,7:13,,,,,,0.21,,0.01,,
CORTE DE BOBINAS,06/10/2021,,0.60,,0.43,,0.98,,0.25,94.50,72.68,,0.26,,278.89,,,52.56,111.71,0h,0,52,56,7:03,5,53,10:33,,,,,,,,0.02,,
IMPRESSÃO,06/10/2021,,0.68,,1.00,,1.00,,0.68,-37.31,17050.00,,0.68,,24951.95,,,7570.65,7939.26,0h,0,7.570,65,2:48,3,92,6,,,,,,,,,,
CORTE DE A4,07/10/2021,,0.94,,1.00,,0.93,,0.87,0.46,131.00,,0.94,,139.38,,,38.91,7.92,0h,0,38,91,0:30,2,60,8:18,,,,,,0.07,,0.00,,0.03
CORTE DE BOBINAS,07/10/2021,,0.50,,0.53,,1.00,,0.26,77.31,85.49,,0.26,,325.60,,,51.18,162.80,0h,0,51,18,8:48,5,53,8:48,,,,,,,,,,
IMPRESSÃO,07/10/2021,,0.92,,0.71,,1.00,,0.66,8906.67,22000.00,,0.66,,33440.00,,,13753.47,2533.33,0h,0,13.753,47,0:40,3,92,8:08,,,,,,,,,,
CORTE DE A4,08/10/2021,,1.00,,0.79,,0.94,,0.74,29.38,111.00,,0.79,,140.38,,,41.55,,0h,0,41,55,0,2,60,8:48,,,,,,0.06,,0.00,,0.01
CORTE DE BOBINAS,08/10/2021,,0.43,,0.58,,0.95,,0.24,29.46,41.00,,0.25,,162.45,,,22.15,91.99,0h,0,22,15,9:58,5,53,7:38,,,,,,,,0.05,,
IMPRESSÃO,08/10/2021,,0.60,,0.82,,1.00,,0.49,3576.67,16500.00,,0.49,,33440.00,,,8934.12,13363.33,0h,0,8.934,12,3:31,3,92,5:17,,,,,,,,,,
CORTE DE A4,11/10/2021,,0.60,,0.77,,0.91,,0.42,19.80,65.00,,0.46,,140.80,,,25.10,56.00,0h,0,25,10,3:30,2,60,5:18,,,,,,0.09,,0.00,,
